0,2010,77,1200,0.813164184832
1,2010,77,1200,0.843888165109
2,2010,77,1200,0.804559707045
3,2010,77,1200,0.214162356755
4,2010,77,1200,0.340278970872
5,2010,77,1200,0.22977325796
6,2010,77,1200,0.588528626996
7,2010,77,1200,0.0299059769881
8,2010,77,1200,0.85869473029
9,2010,77,1200,0.490034316418
10,2010,77,1200,0.575893694073
11,2010,77,1200,0.142574431881
12,2010,77,1200,0.098657480248
13,2010,77,1200,0.544092820799
14,2010,77,1200,0.410509666823
15,2010,77,1200,0.861196919956
16,2010,77,1200,0.791766517767
17,2010,77,1200,0.208092622926
18,2010,77,1200,0.348127760733
19,2010,77,1200,0.282586649608
20,2010,77,1200,0.614606584495
21,2010,77,1200,0.833039376765
22,2010,77,1200,0.739590226445
23,2010,77,1200,0.144326707318
24,2010,77,1200,0.494731881776
25,2010,77,1200,0.678630225646
26,2010,77,1200,0.379105231098
27,2010,77,1200,0.598697713749
28,2010,77,1200,0.818883689095
29,2010,77,1200,0.345299063148
30,2010,77,1200,0.64727413543
31,2010,77,1200,0.495871330557
32,2010,77,1200,0.0892603257497
33,2010,77,1200,0.175771491915
34,2010,77,1200,0.453698545187
35,2010,77,1200,0.863805398424
36,2010,77,1200,0.623520402358
37,2010,77,1200,0.255000927597
38,2010,77,1200,0.149914306109
39,2010,77,1200,0.949266989466
40,2010,77,1200,0.051497980665
41,2010,77,1200,0.646317554449
42,2010,77,1200,0.0248211585324
43,2010,77,1200,0.877841230516
44,2010,77,1200,0.0324554866001
45,2010,77,1200,0.174675543944
46,2010,77,1200,0.517366462033
47,2010,77,1200,0.812171392096
48,2010,77,1200,0.474902042191
49,2010,77,1200,0.138376144582
50,2010,77,1200,0.511785259635
51,2010,77,1200,0.796119974881
52,2010,77,1200,0.508234755413
53,2010,77,1200,0.0176955898422
54,2010,77,1200,0.162298454709
55,2010,77,1200,0.314453639054
56,2010,77,1200,0.361882180575
57,2010,77,1200,0.458688425259
58,2010,77,1200,0.469102559348
59,2010,77,1200,0.477020127325
0,2010,78,1200,0.111478056455
1,2010,78,1200,0.892762488862
2,2010,78,1200,0.191275169918
3,2010,78,1200,0.477192736051
4,2010,78,1200,0.66003040747
5,2010,78,1200,0.61406148687
6,2010,78,1200,0.191839768046
7,2010,78,1200,0.984809671803
8,2010,78,1200,0.0811939376593
9,2010,78,1200,0.0891967382673
10,2010,78,1200,0.716545077428
11,2010,78,1200,0.637556131933
12,2010,78,1200,0.0380838767146
13,2010,78,1200,0.120341302908
14,2010,78,1200,0.221921830573
15,2010,78,1200,0.152179334377
16,2010,78,1200,0.246324575487
17,2010,78,1200,0.112486210022
18,2010,78,1200,0.338227916883
19,2010,78,1200,0.894357522056
20,2010,78,1200,0.928265769878
21,2010,78,1200,0.665589882381
22,2010,78,1200,0.934728389984
23,2010,78,1200,0.777223182408
24,2010,78,1200,0.734174637867
25,2010,78,1200,0.820705497907
26,2010,78,1200,0.260870765087
27,2010,78,1200,0.725438692915
28,2010,78,1200,0.40357022374
29,2010,78,1200,0.682869524992
30,2010,78,1200,0.330542529128
31,2010,78,1200,0.0582462779756
32,2010,78,1200,0.847681226157
33,2010,78,1200,0.517937653055
34,2010,78,1200,0.00529836171164
35,2010,78,1200,0.115789052662
36,2010,78,1200,0.983146144408
37,2010,78,1200,0.981990524872
38,2010,78,1200,0.208888590143
39,2010,78,1200,0.704206657997
40,2010,78,1200,0.754934389221
41,2010,78,1200,0.866552795279
42,2010,78,1200,0.561087146853
43,2010,78,1200,0.996797452977
44,2010,78,1200,0.570392847517
45,2010,78,1200,0.977696996174
46,2010,78,1200,0.186076438321
47,2010,78,1200,0.0721697473107
48,2010,78,1200,0.764212640567
49,2010,78,1200,0.6106594603
50,2010,78,1200,0.889323465607
