0,2010,77,1200,0.951747069946
1,2010,77,1200,0.0819652263065
2,2010,77,1200,0.811291247041
3,2010,77,1200,0.769927442916
4,2010,77,1200,0.041211233767
5,2010,77,1200,0.891833866603
6,2010,77,1200,0.701089088805
7,2010,77,1200,0.223340395207
8,2010,77,1200,0.769058457653
9,2010,77,1200,0.236841921548
10,2010,77,1200,0.39222340777
11,2010,77,1200,0.00625645160404
12,2010,77,1200,0.580114823342
13,2010,77,1200,0.332299198131
14,2010,77,1200,0.962905586537
15,2010,77,1200,0.89000598804
16,2010,77,1200,0.423796038825
17,2010,77,1200,0.168985178761
18,2010,77,1200,0.537081885393
19,2010,77,1200,0.369073653039
20,2010,77,1200,0.401220313379
21,2010,77,1200,0.734675780462
22,2010,77,1200,0.357759715477
23,2010,77,1200,0.401752266532
24,2010,77,1200,0.24272456148
25,2010,77,1200,0.965779632065
26,2010,77,1200,0.343651433575
27,2010,77,1200,0.887835597605
28,2010,77,1200,0.633311818341
29,2010,77,1200,0.199587143839
30,2010,77,1200,0.622651524162
31,2010,77,1200,0.547200573554
32,2010,77,1200,0.741366774604
33,2010,77,1200,0.491764328407
34,2010,77,1200,0.662935640201
35,2010,77,1200,0.0213343461143
36,2010,77,1200,0.199630572298
37,2010,77,1200,0.82609153437
38,2010,77,1200,0.646987790596
39,2010,77,1200,0.985766211715
40,2010,77,1200,0.995392905165
41,2010,77,1200,0.431481048313
42,2010,77,1200,0.575430182028
43,2010,77,1200,0.606853806066
44,2010,77,1200,0.159011449404
45,2010,77,1200,0.0968395616629
46,2010,77,1200,0.462065569364
47,2010,77,1200,0.0807248333829
48,2010,77,1200,0.570812341989
49,2010,77,1200,0.620738871977
50,2010,77,1200,0.478667644418
51,2010,77,1200,0.533021267592
52,2010,77,1200,0.295126270311
53,2010,77,1200,0.270069716662
54,2010,77,1200,0.526286498132
55,2010,77,1200,0.747770835912
56,2010,77,1200,0.527131366772
57,2010,77,1200,0.874990429552
58,2010,77,1200,0.394315223428
59,2010,77,1200,0.813884168728
0,2010,78,1200,0.0909641995582
1,2010,78,1200,0.339578651472
2,2010,78,1200,0.00617000301354
3,2010,78,1200,0.365110874555
4,2010,78,1200,0.0490913202167
5,2010,78,1200,0.898705641368
6,2010,78,1200,0.46827897621
7,2010,78,1200,0.754887642105
8,2010,78,1200,0.351138924568
9,2010,78,1200,0.363210201084
10,2010,78,1200,0.0575747389102
11,2010,78,1200,0.55682033883
12,2010,78,1200,0.0467292010221
13,2010,78,1200,0.437707795291
14,2010,78,1200,0.782955811422
15,2010,78,1200,0.456916490632
16,2010,78,1200,0.358118756626
17,2010,78,1200,0.0418226557869
18,2010,78,1200,0.470209998534
19,2010,78,1200,0.225134115469
20,2010,78,1200,0.0455573296319
21,2010,78,1200,0.131250669169
22,2010,78,1200,0.088765911909
23,2010,78,1200,0.750504511281
24,2010,78,1200,0.114117880825
25,2010,78,1200,0.389888979937
26,2010,78,1200,0.0490363411806
27,2010,78,1200,0.424979805848
28,2010,78,1200,0.478122004482
29,2010,78,1200,0.177318474873
30,2010,78,1200,0.985033240975
31,2010,78,1200,0.437788600323
32,2010,78,1200,0.598489836794
33,2010,78,1200,0.0728512306425
34,2010,78,1200,0.301821422242
35,2010,78,1200,0.968091486784
36,2010,78,1200,0.106615360514
37,2010,78,1200,0.662860604707
38,2010,78,1200,0.743700753487
39,2010,78,1200,0.271952380273
40,2010,78,1200,0.748751012259
41,2010,78,1200,0.420230821245
42,2010,78,1200,0.603358753599
43,2010,78,1200,0.701610192255
44,2010,78,1200,0.550965208288
45,2010,78,1200,0.536704771694
46,2010,78,1200,0.344072858868
47,2010,78,1200,0.155829389403
48,2010,78,1200,0.549386411796
49,2010,78,1200,0.526325421904
50,2010,78,1200,0.991064921337
51,2010,78,1200,0.23272557314
52,2010,78,1200,0.730537813541
53,2010,78,1200,0.66589389714
54,2010,78,1200,0.543945023925
55,2010,78,1200,0.76435150103
56,2010,78,1200,0.870907968531
57,2010,78,1200,0.888025840468
58,2010,78,1200,0.555061407412
59,2010,78,1200,0.00301234529069
0,2010,79,1200,0.300630598015
1,2010,79,1200,0.944812677007
2,2010,79,1200,0.872733633525
3,2010,79,1200,0.575761405121
4,2010,79,1200,0.966191951479
